0.261829,0.539858,0.341058,540743593063,1
0.444836,0.434312,0.230092,333418884164,1
0.479148,0.294671,0.275688,333422357618,1
0.233396,0.519274,0.392002,780724890691,1
0.454069,0.263188,0.324435,883178171462,1
0.423208,0.305809,0.273784,1089336601671,1
0.429122,0.320408,0.252296,333422357572,1
0.365832,0.435972,0.239029,282684582980,1
0.306950,0.447403,0.272433,1090499406919,1
0.362991,0.348928,0.257363,1090499603527,1
0.447743,0.258107,0.363569,883176074360,1
0.385072,0.401595,0.251790,332436696132,1
0.372111,0.334912,0.270230,1073318554695,1
0.381828,0.311260,0.280377,1090498161735,1
0.320087,0.382974,0.283321,317405490244,1
0.344239,0.363868,0.262269,317404310596,1
0.395292,0.267482,0.356455,1054974766151,1
0.471632,0.285240,0.291108,333422357624,1
0.302135,0.439733,0.302301,1047549733959,1
0.406955,0.421718,0.236070,1090499144775,1
0.334942,0.366544,0.292764,540743789639,1
0.392094,0.281271,0.319094,917537909831,1
0.377013,0.303590,0.310245,1047548488775,1
0.358720,0.338613,0.301944,953059470407,1
0.414021,0.252181,0.376980,1020615027782,1
0.290413,0.325676,0.424058,918337449027,1
0.358176,0.341258,0.287232,1047549930567,1
0.263904,0.507583,0.337207,317405293572,1
0.387142,0.329822,0.236311,1090498423879,1
0.310790,0.420053,0.298880,317404245060,1
0.389549,0.270111,0.349942,917535812679,1
0.297954,0.472587,0.289553,283045555268,1
0.390066,0.298579,0.312626,951897648199,1
0.354848,0.279244,0.371108,351401765959,1
0.382327,0.322152,0.266179,1047548750919,1
0.366797,0.316350,0.314295,1073318292551,1
0.332063,0.353222,0.311770,1055601814599,1
0.353780,0.328876,0.315777,540742347847,1
0.290821,0.393125,0.340898,317404023876,1
0.509276,0.249743,0.366663,883182596328,1
0.210764,0.461287,0.464027,819419318204,1
0.248601,0.371181,0.438738,200675592121,1
0.327223,0.315506,0.399753,681711602089,1
0.230159,0.454521,0.422463,785059579174,1
0.242452,0.493453,0.365411,785059579046,1
0.245850,0.492725,0.370350,785059579044,1
0.400889,0.243593,0.450615,351760223723,1
0.304880,0.519176,0.287911,332437679172,1
0.350881,0.332660,0.321463,109099576386,1
0.258807,0.527177,0.343503,437664377921,1
0.422318,0.376387,0.230639,315256826948,1
0.336249,0.372579,0.292559,540743806023,1
0.362707,0.342908,0.273202,892929928263,1
0.264047,0.481449,0.298390,317405293636,1
0.253178,0.459819,0.381985,179966340162,1
0.321122,0.277045,0.448829,137015395650,1
0.278902,0.465018,0.307833,540743593031,1
0.276169,0.458451,0.328377,111246863426,1
0.251142,0.487712,0.372924,128426732610,1
0.316177,0.318746,0.374151,137016863810,1
0.359483,0.347294,0.287026,1047549946951,1
0.318550,0.311135,0.428526,137015405634,1
0.364297,0.354963,0.257158,1090499619911,1
0.315354,0.295923,0.447865,137015396162,1
0.207711,0.493248,0.525582,917142627139,1
0.209198,0.468901,0.471019,917142834243,1
0.439593,0.253867,0.366441,333420260423,1
0.258330,0.531477,0.346692,437664377857,1
0.294180,0.487168,0.298343,317405310020,1
0.331394,0.283145,0.415048,917535812675,1
0.435463,0.224271,0.470053,982130560491,1
0.367623,0.259903,0.448047,884336167358,1
0.524776,0.227203,0.423857,719834516970,1
0.307623,0.291262,0.514537,884337130302,1
0.475430,0.238078,0.391121,883160714728,1
0.441233,0.232859,0.460201,883160713640,1
0.313679,0.287634,0.479201,884336167230,1
0.442030,0.239782,0.427523,883177490878,1
0.324534,0.337741,0.337448,1090498791704,1
0.291755,0.368073,0.357407,867160492427,1
0.275061,0.319303,0.464430,884340361534,1
0.461410,0.251404,0.381385,883160713672,1
0.336381,0.357280,0.302823,1090498791819,1
0.421979,0.228605,0.467021,982130559403,1
0.329460,0.356764,0.326163,403304024456,1
0.283376,0.308663,0.500126,867159841445,1
0.262667,0.355043,0.442756,867160492350,1
0.370170,0.251744,0.470316,884339710696,1
0.285017,0.299530,0.461759,884339710782,1
0.410336,0.238096,0.469776,883182077694,1
