0.371832,0.271946,3525685219
0.307218,0.319547,3525713891
0.444846,0.227998,3559239443
0.433484,0.232960,304459539
0.421564,0.238632,3525685011
0.442412,0.230673,3580210963
0.368871,0.280561,304488211
0.356951,0.286233,3525713683
0.360407,0.281533,3525685139
0.267240,0.399785,3528990611
0.275971,0.392140,2908233619
0.276340,0.378758,3526893459
0.290691,0.357485,3525451667
0.295793,0.329134,3525713811
0.283002,0.364032,3529908115
0.260840,0.440710,2891456411
0.257258,0.460709,3260555163
0.262466,0.416133,3528990619
0.271566,0.395105,3526893467
0.261381,0.439438,2906136475
0.255262,0.481933,3342344091
0.291019,0.345482,3525713819
0.410216,0.244850,1378201570
0.431063,0.236891,1432727522
0.345602,0.292451,1378230242
0.483230,0.200902,1411755794
0.459948,0.211536,1378201362
0.480796,0.203577,1432727314
0.449035,0.227003,1378332434
0.398790,0.254437,1378201490
0.334177,0.302038,1378230162
0.476159,0.207246,1411755798
0.452877,0.217881,1378201366
0.473725,0.209922,1432727318
0.438214,0.232195,1378201358
0.406932,0.247554,1411756014
0.383650,0.258188,1378201582
0.404498,0.250229,1432727534
0.352661,0.289359,1378070510
0.342318,0.295154,1411784686
0.319037,0.305789,1378230254
0.339884,0.297830,1432756206
0.481105,0.201998,1411755806
0.457823,0.212633,1378201374
0.478671,0.204674,1432727326
0.396665,0.255534,1378201502
0.332052,0.303135,1378230174
