0.209335,0.520058,0.456635,962361198082,1
0.383796,0.238011,0.484204,1011354004550,1
0.508958,0.473787,0.208716,315557325892,1
0.306075,0.317477,0.450659,917545059139,1
0.293102,0.353443,0.377986,109407536962,1
0.426799,0.250207,0.382505,396498922567,1
0.214677,0.406420,0.489271,918337782595,1
0.313129,0.291903,0.508197,1011350292798,1
0.256775,0.366254,0.461017,917532476227,1
0.224830,0.460485,0.420612,969877390850,1
0.238251,0.390174,0.446580,969877390146,1
0.296661,0.320616,0.425681,1011350342462,1
0.269920,0.336055,0.391579,109407535938,1
0.245393,0.399657,0.440332,103367738178,1
0.228035,0.385330,0.477799,9952199490,1
0.242452,0.493453,0.365411,785059579046,1
0.291377,0.321251,0.398490,109407535936,1
0.439593,0.253867,0.366441,333420260423,1
0.389549,0.270111,0.349942,917535812679,1
0.245930,0.377414,0.425012,107662705474,1
0.354561,0.279415,0.386934,109406487360,1
0.217558,0.387862,0.500574,915787645763,1
0.415781,0.280766,0.302068,1088659745863,1
0.324546,0.304984,0.412088,9951865922,1
0.373706,0.247059,0.418420,1011350334534,1
0.452924,0.279842,0.311872,109407202372,1
0.342441,0.297068,0.359301,107662371906,1
0.376734,0.262380,0.390406,109410872386,1
0.331394,0.283145,0.415048,917535812675,1
0.269205,0.425852,0.383421,832438436673,1
0.463045,0.262025,0.333265,384285109319,1
0.210764,0.461287,0.464027,819419318204,1
0.220406,0.413725,0.485423,97864812473,1
0.234273,0.408081,0.423598,969877391290,1
0.254304,0.353406,0.470344,351402100667,1
0.256839,0.403171,0.389350,832438437817,1
0.211059,0.416714,0.429936,76524193721,1
0.248601,0.371181,0.438738,200675592121,1
0.244210,0.376421,0.458159,866798176187,1
0.251251,0.476412,0.376974,780898829476,1
0.336819,0.504404,0.256752,437045462177,1
0.362203,0.332770,0.283311,282682289220,1
0.229012,0.430684,0.429391,121084479417,1
0.428727,0.241240,0.422908,475553163195,1
0.443169,0.300112,0.274939,109407202373,1
0.315886,0.290319,0.470747,351401052091,1
0.387995,0.255118,0.373563,109407201088,1
0.359447,0.276890,0.414886,333429508027,1
0.280221,0.375400,0.390474,470855878585,1
0.330154,0.304310,0.327119,1055776402503,1
0.333104,0.294218,0.380023,109406487362,1
0.290413,0.325676,0.424058,918337449027,1
0.448325,0.273623,0.312572,1087586004039,1
0.352751,0.283967,0.394788,470868461499,1
0.265874,0.362643,0.451188,117997470530,1
0.386372,0.299150,0.302244,1072956271687,1
0.306002,0.342935,0.387343,109407404866,1
0.366643,0.271429,0.324623,109407202370,1
0.428339,0.233353,0.504564,333405128635,1
0.350128,0.455747,0.249145,436508591265,1
0.441728,0.229489,0.481143,883160942520,1
0.553828,0.250889,0.364927,333458964535,1
0.230817,0.413290,0.402706,121621350329,1
0.264807,0.469217,0.354597,969877390370,1
0.535538,0.274330,0.303060,333458964536,1
0.246221,0.371918,0.436339,42164455353,1
0.258508,0.369051,0.412646,420121577401,1
0.457499,0.440938,0.224517,1090517904455,1
0.326390,0.350667,0.331936,1045991746631,1
0.484801,0.242165,0.386180,917520453096,1
0.475430,0.238078,0.391121,883160714728,1
0.310438,0.316396,0.408074,917545380931,1
0.366763,0.264302,0.417980,883176076094,1
0.450111,0.227300,0.422616,883160713662,1
0.441233,0.232859,0.460201,883160713640,1
0.209198,0.468901,0.471019,917142834243,1
0.528714,0.213704,0.523139,851028284708,1
0.477040,0.220810,0.555643,851028284716,1
0.413864,0.235380,0.527319,851028284734,1
0.521843,0.216520,0.474869,883214885882,1
0.373970,0.245950,0.624578,351394046955,1
0.423648,0.239900,0.447121,883185656808,1
0.233812,0.428527,0.392484,122829309881,1
0.476199,0.222020,0.464292,883214885864,1
0.245850,0.492725,0.370350,785059579044,1
0.230159,0.454521,0.422463,785059579174,1
0.373731,0.246216,0.595389,351817671659,1
0.444703,0.503392,0.213582,850939115416,1
0.311752,0.370629,0.307744,122790553529,1
0.327860,0.336952,0.344345,109101771586,1
0.293157,0.323038,0.397033,137019059010,1
0.224141,0.412451,0.470863,121864619961,1
0.529476,0.423539,0.229101,109398895685,1
0.361051,0.307234,0.320047,109407208770,1
0.426744,0.262406,0.330813,109406505792,1
0.326721,0.317178,0.363963,109407536448,1
0.327910,0.308615,0.392386,109407155522,1
0.215015,0.506706,0.418756,19079006074,1
0.307511,0.314328,0.425415,107661656898,1
0.262614,0.368161,0.444489,125513663298,1
0.243079,0.382518,0.472127,130345501506,1
0.240050,0.377916,0.476784,132224549698,1
0.500343,0.234032,0.421011,883160714374,1
0.328045,0.462714,0.264106,839832863910,1
0.451523,0.252028,0.355283,883176074310,1
0.304506,0.319418,0.442613,917536730179,1
0.395292,0.267482,0.356455,1054974766151,1
0.508007,0.238003,0.402729,883160713652,1
0.485570,0.226106,0.459351,917574624232,1
0.267387,0.362610,0.431922,107662705472,1
0.366538,0.269921,0.366652,109407201090,1
0.362305,0.331799,0.292057,109407209920,1
0.320563,0.313259,0.409194,109408060226,1
0.410165,0.274786,0.319484,109407202416,1
0.303448,0.349663,0.373632,109407208258,1
0.333215,0.335223,0.303519,109407210306,1
0.273730,0.398875,0.381442,785059252644,1
0.439058,0.238583,0.474150,1057177300039,1
0.508065,0.494857,0.207705,1085765758023,1
0.478997,0.495896,0.214654,536009944135,1
0.439298,0.465068,0.221930,1068183235655,1
0.362330,0.276689,0.322887,969877056582,1
0.354848,0.279244,0.371108,351401765959,1
0.263500,0.454724,0.357193,832438437025,1
0.407754,0.243303,0.437272,883180865464,1
0.458240,0.424027,0.215907,311763577924,1
0.434876,0.423653,0.228918,122785016901,1
0.415178,0.434292,0.235620,1090138434631,1
0.365832,0.435972,0.239029,282684582980,1
0.522822,0.318236,0.260519,1066516180039,1
0.419165,0.294890,0.285259,969879415878,1
0.298161,0.458164,0.292021,832438108735,1
0.406751,0.296338,0.307254,1054300007495,1
0.277332,0.395775,0.383314,866797847102,1
0.265976,0.377796,0.391010,109407537081,1
0.260648,0.383338,0.396048,538904266681,1
0.226734,0.432199,0.425693,780898713513,1
0.263640,0.337717,0.472874,1011350669246,1
0.332189,0.268922,0.504821,351401763819,1
0.290311,0.297765,0.546435,351401862123,1
