0.441728,0.229489,0.481143,883160942520,1
0.268264,0.460844,0.353473,121648613305,1
0.403037,0.440704,0.226577,109396992720,1
0.428339,0.233353,0.504564,333405128635,1
0.362160,0.284423,0.385360,470845327291,1
0.359199,0.264825,0.449500,351391550955,1
0.344803,0.257599,0.609204,356924236779,1
0.332514,0.306412,0.370048,470845328875,1
0.450111,0.227300,0.422616,883160713662,1
0.526806,0.235528,0.398559,883160713972,1
0.508007,0.238003,0.402729,883160713652,1
0.400607,0.246022,0.476053,851134056894,1
0.329632,0.355824,0.313164,733781625257,1
0.210764,0.461287,0.464027,819419318204,1
0.233812,0.428527,0.392484,122829309881,1
0.248601,0.371181,0.438738,200675592121,1
0.428727,0.241240,0.422908,475553163195,1
0.246545,0.488836,0.386217,819431784361,1
0.272710,0.389503,0.390019,131956115385,1
0.243205,0.405131,0.388079,123097745337,1
0.490728,0.434327,0.210307,576773545935,1
0.242452,0.493453,0.365411,785059579046,1
0.230817,0.413290,0.402706,121621350329,1
0.266705,0.474092,0.352843,785864885414,1
0.245850,0.492725,0.370350,785059579044,1
0.220406,0.413725,0.485423,97864812473,1
0.327223,0.315506,0.399753,681711602089,1
0.348662,0.269993,0.439318,580551117231,1
0.343628,0.411267,0.267772,871220578699,1
0.273730,0.398875,0.381442,785059252644,1
0.263640,0.337717,0.472874,1011350669246,1
0.247283,0.396160,0.391876,9952200633,1
0.524776,0.227203,0.423857,719834516970,1
0.360335,0.236557,0.599891,350733444075,1
0.424423,0.245759,0.416569,883182077880,1
0.286485,0.328662,0.392101,780900436393,1
0.468911,0.307987,0.262006,333422360504,1
0.265966,0.428318,0.373171,832440418217,1
0.410336,0.238096,0.469776,883182077694,1
0.245930,0.377414,0.425012,107662705474,1
0.342441,0.297068,0.359301,107662371906,1
0.309013,0.360862,0.338197,107662379842,1
0.340700,0.261814,0.622738,356974568427,1
0.349093,0.260398,0.587180,356991345643,1
0.356214,0.246220,0.544972,356529972203,1
0.307511,0.314328,0.425415,107661656898,1
0.209335,0.520058,0.456635,962361198082,1
0.444703,0.503392,0.213582,850939115416,1
0.349814,0.259478,0.546707,177265419242,1
